101,2019-04-17,5316
105,2019-04-17,9556
111,2019-04-17,6596
112,2019-04-17,4668
113,2019-04-17,5308
115,2019-04-17,7024
117,2019-04-17,18644
118,2019-04-17,7340
122,2019-04-17,5968
123,2019-04-17,7912
124,2019-04-17,5184
125,2019-04-17,8244
126,2019-04-17,11636
127,2019-04-17,6104
128,2019-04-17,5300
134,2019-04-17,5952
138,2019-04-17,5444
139,2019-04-17,9016
140,2019-04-17,4704
141,2019-04-17,5860
143,2019-04-17,9480
152,2019-04-17,4512
154,2019-04-17,11020
155,2019-04-17,8936
159,2019-04-17,4908
163,2019-04-17,6964
168,2019-04-17,5356
170,2019-04-17,8240
173,2019-04-17,5088
180,2019-04-17,10052
182,2019-04-17,6096
183,2019-04-17,7668
184,2019-04-17,7564
189,2019-04-17,5912
191,2019-04-17,5064
192,2019-04-17,3728
193,2019-04-17,7844
196,2019-04-17,10620
197,2019-04-17,6340
200,2019-04-17,8620
206,2019-04-17,9056
207,2019-04-17,6616
211,2019-04-17,9632
213,2019-04-17,9980
218,2019-04-17,5580
221,2019-04-17,10888
222,2019-04-17,8312
227,2019-04-17,13328
229,2019-04-17,6136
230,2019-04-17,8212
231,2019-04-17,8900
236,2019-04-17,7616
254,2019-04-17,4376
257,2019-04-17,8056
262,2019-04-17,5492
266,2019-04-17,4708
267,2019-04-17,7216
268,2019-04-17,6800
272,2019-04-17,4848
278,2019-04-17,5240
291,2019-04-17,9248
301,2019-04-17,6768
306,2019-04-17,6448
323,2019-04-17,9356
