101,2019-05-29,6732
105,2019-05-29,10164
110,2019-05-29,4392
111,2019-05-29,6896
112,2019-05-29,5492
113,2019-05-29,5336
115,2019-05-29,7592
117,2019-05-29,9812
118,2019-05-29,8216
122,2019-05-29,6620
123,2019-05-29,8248
124,2019-05-29,5420
125,2019-05-29,9268
126,2019-05-29,12212
127,2019-05-29,6488
128,2019-05-29,5780
134,2019-05-29,6360
138,2019-05-29,5760
139,2019-05-29,9132
140,2019-05-29,4976
141,2019-05-29,6000
143,2019-05-29,9600
152,2019-05-29,4672
154,2019-05-29,11864
155,2019-05-29,9272
159,2019-05-29,5392
163,2019-05-29,6852
168,2019-05-29,6164
170,2019-05-29,8304
173,2019-05-29,5664
180,2019-05-29,9832
182,2019-05-29,6428
183,2019-05-29,7708
184,2019-05-29,7576
189,2019-05-29,6548
191,2019-05-29,5240
192,2019-05-29,4312
193,2019-05-29,7748
196,2019-05-29,10488
197,2019-05-29,6468
200,2019-05-29,8944
206,2019-05-29,9468
207,2019-05-29,6980
211,2019-05-29,11408
213,2019-05-29,10224
218,2019-05-29,5808
221,2019-05-29,10740
222,2019-05-29,8656
227,2019-05-29,12316
229,2019-05-29,6340
230,2019-05-29,8436
231,2019-05-29,10196
236,2019-05-29,7708
254,2019-05-29,4576
257,2019-05-29,8328
262,2019-05-29,5576
266,2019-05-29,5988
267,2019-05-29,8060
268,2019-05-29,7872
272,2019-05-29,5340
278,2019-05-29,5408
291,2019-05-29,9264
301,2019-05-29,6720
306,2019-05-29,7592
323,2019-05-29,9768
