101,2019-04-20,6644
105,2019-04-20,11636
111,2019-04-20,8336
112,2019-04-20,5664
113,2019-04-20,6296
115,2019-04-20,8272
117,2019-04-20,8912
118,2019-04-20,8888
122,2019-04-20,7464
123,2019-04-20,9212
124,2019-04-20,6320
125,2019-04-20,9868
126,2019-04-20,13952
127,2019-04-20,6784
128,2019-04-20,6436
134,2019-04-20,6736
138,2019-04-20,6588
139,2019-04-20,10112
140,2019-04-20,6324
141,2019-04-20,6456
143,2019-04-20,10436
152,2019-04-20,5460
154,2019-04-20,13608
155,2019-04-20,9920
159,2019-04-20,6400
163,2019-04-20,8736
168,2019-04-20,6736
170,2019-04-20,9564
173,2019-04-20,7048
180,2019-04-20,12096
182,2019-04-20,6968
183,2019-04-20,8628
184,2019-04-20,8516
189,2019-04-20,8140
191,2019-04-20,5840
192,2019-04-20,4812
193,2019-04-20,8500
196,2019-04-20,11576
197,2019-04-20,7264
200,2019-04-20,9916
206,2019-04-20,10688
207,2019-04-20,8424
211,2019-04-20,11312
213,2019-04-20,11120
218,2019-04-20,6620
221,2019-04-20,11600
222,2019-04-20,10256
227,2019-04-20,13492
229,2019-04-20,7960
230,2019-04-20,9556
231,2019-04-20,10196
236,2019-04-20,8476
254,2019-04-20,5464
257,2019-04-20,9372
262,2019-04-20,6068
266,2019-04-20,6000
267,2019-04-20,8700
268,2019-04-20,7436
272,2019-04-20,5604
278,2019-04-20,6172
291,2019-04-20,10020
301,2019-04-20,7380
306,2019-04-20,8512
323,2019-04-20,10092
