101,2019-05-15,6072
105,2019-05-15,10616
110,2019-05-15,5164
111,2019-05-15,6884
112,2019-05-15,4832
113,2019-05-15,5348
115,2019-05-15,7528
117,2019-05-15,9208
118,2019-05-15,7952
122,2019-05-15,6668
123,2019-05-15,8260
124,2019-05-15,5248
125,2019-05-15,8784
126,2019-05-15,12428
127,2019-05-15,6468
128,2019-05-15,5716
134,2019-05-15,6212
138,2019-05-15,6232
139,2019-05-15,9088
140,2019-05-15,4980
141,2019-05-15,5856
143,2019-05-15,9324
152,2019-05-15,4800
154,2019-05-15,11836
155,2019-05-15,9076
159,2019-05-15,5320
163,2019-05-15,7148
168,2019-05-15,6236
170,2019-05-15,8808
173,2019-05-15,5668
180,2019-05-15,9688
182,2019-05-15,6420
183,2019-05-15,7856
184,2019-05-15,7864
189,2019-05-15,6124
191,2019-05-15,5328
192,2019-05-15,4356
193,2019-05-15,8028
196,2019-05-15,9780
197,2019-05-15,6720
200,2019-05-15,8968
206,2019-05-15,9064
207,2019-05-15,6884
211,2019-05-15,10348
213,2019-05-15,10368
218,2019-05-15,5848
221,2019-05-15,10820
222,2019-05-15,8868
227,2019-05-15,12624
229,2019-05-15,6888
230,2019-05-15,8512
231,2019-05-15,9228
236,2019-05-15,7436
254,2019-05-15,4660
257,2019-05-15,8340
262,2019-05-15,5492
266,2019-05-15,5136
267,2019-05-15,8216
268,2019-05-15,7164
272,2019-05-15,5040
278,2019-05-15,5960
291,2019-05-15,8640
301,2019-05-15,6336
306,2019-05-15,6908
323,2019-05-15,9480
