278,2019-05-22,6648
291,2019-05-22,11704
301,2019-05-22,8344
306,2019-05-22,9368
323,2019-05-22,12344
101,2019-05-22,8004
105,2019-05-22,12732
110,2019-05-22,6100
111,2019-05-22,9276
112,2019-05-22,6912
113,2019-05-22,7028
115,2019-05-22,9668
117,2019-05-22,12048
118,2019-05-22,9816
122,2019-05-22,8536
123,2019-05-22,10736
124,2019-05-22,7516
125,2019-05-22,11536
126,2019-05-22,15648
127,2019-05-22,8432
128,2019-05-22,7680
134,2019-05-22,7792
138,2019-05-22,7684
139,2019-05-22,12364
140,2019-05-22,6524
141,2019-05-22,7744
143,2019-05-22,12600
152,2019-05-22,6356
154,2019-05-22,15292
155,2019-05-22,11192
159,2019-05-22,7424
163,2019-05-22,9348
168,2019-05-22,8040
170,2019-05-22,10632
173,2019-05-22,7468
180,2019-05-22,11880
182,2019-05-22,8556
183,2019-05-22,10184
184,2019-05-22,9876
189,2019-05-22,8760
191,2019-05-22,7064
192,2019-05-22,5968
193,2019-05-22,10304
196,2019-05-22,13148
197,2019-05-22,8076
200,2019-05-22,11920
206,2019-05-22,12016
207,2019-05-22,8344
211,2019-05-22,13464
213,2019-05-22,12744
218,2019-05-22,7488
221,2019-05-22,14228
222,2019-05-22,10980
227,2019-05-22,16340
229,2019-05-22,9148
230,2019-05-22,11556
231,2019-05-22,12004
236,2019-05-22,10120
254,2019-05-22,5944
257,2019-05-22,10508
262,2019-05-22,7416
266,2019-05-22,7268
267,2019-05-22,10068
268,2019-05-22,9852
272,2019-05-22,6556
