101,2019-05-03,7764
105,2019-05-03,13092
111,2019-05-03,9588
112,2019-05-03,7004
113,2019-05-03,7556
115,2019-05-03,10200
117,2019-05-03,11600
118,2019-05-03,10256
122,2019-05-03,8544
123,2019-05-03,11080
124,2019-05-03,7152
125,2019-05-03,11436
126,2019-05-03,15908
127,2019-05-03,8116
128,2019-05-03,7804
134,2019-05-03,8044
138,2019-05-03,8200
139,2019-05-03,12044
140,2019-05-03,6736
141,2019-05-03,7684
143,2019-05-03,12732
152,2019-05-03,6380
154,2019-05-03,15564
155,2019-05-03,10656
159,2019-05-03,7000
163,2019-05-03,9696
168,2019-05-03,7836
170,2019-05-03,10868
173,2019-05-03,8096
180,2019-05-03,13172
182,2019-05-03,8000
183,2019-05-03,10092
184,2019-05-03,9676
189,2019-05-03,9452
191,2019-05-03,7212
192,2019-05-03,5780
193,2019-05-03,10444
196,2019-05-03,12360
197,2019-05-03,8528
200,2019-05-03,11352
206,2019-05-03,11920
207,2019-05-03,8548
211,2019-05-03,13116
213,2019-05-03,13072
218,2019-05-03,7136
221,2019-05-03,13680
222,2019-05-03,11284
227,2019-05-03,15988
229,2019-05-03,9236
230,2019-05-03,11512
231,2019-05-03,10976
236,2019-05-03,10264
254,2019-05-03,6184
257,2019-05-03,12204
262,2019-05-03,6912
266,2019-05-03,6128
267,2019-05-03,9720
268,2019-05-03,9340
272,2019-05-03,6320
278,2019-05-03,6840
291,2019-05-03,11204
301,2019-05-03,8380
306,2019-05-03,8956
323,2019-05-03,11820
