101,2019-04-27,7808
105,2019-04-27,12088
111,2019-04-27,8912
112,2019-04-27,5896
113,2019-04-27,6884
115,2019-04-27,8972
117,2019-04-27,10364
118,2019-04-27,9740
122,2019-04-27,8896
123,2019-04-27,9888
124,2019-04-27,6852
125,2019-04-27,10688
126,2019-04-27,15084
127,2019-04-27,7548
128,2019-04-27,7436
134,2019-04-27,7492
138,2019-04-27,7648
139,2019-04-27,11232
140,2019-04-27,7000
141,2019-04-27,7160
143,2019-04-27,11120
152,2019-04-27,6080
154,2019-04-27,13484
155,2019-04-27,10228
159,2019-04-27,6836
163,2019-04-27,8640
168,2019-04-27,7184
170,2019-04-27,10632
173,2019-04-27,7756
180,2019-04-27,11784
182,2019-04-27,7244
183,2019-04-27,9504
184,2019-04-27,8992
189,2019-04-27,8296
191,2019-04-27,6712
192,2019-04-27,5300
193,2019-04-27,9476
196,2019-04-27,10008
197,2019-04-27,7748
200,2019-04-27,10092
206,2019-04-27,10532
207,2019-04-27,8896
211,2019-04-27,13108
213,2019-04-27,12096
218,2019-04-27,7320
221,2019-04-27,12276
222,2019-04-27,10872
227,2019-04-27,13868
229,2019-04-27,8832
230,2019-04-27,10300
231,2019-04-27,11088
236,2019-04-27,9280
254,2019-04-27,6400
257,2019-04-27,9704
262,2019-04-27,6632
266,2019-04-27,7376
267,2019-04-27,9800
268,2019-04-27,8768
272,2019-04-27,6208
278,2019-04-27,6400
291,2019-04-27,10456
301,2019-04-27,7372
306,2019-04-27,9008
323,2019-04-27,11044
