101,2019-05-23,5872
105,2019-05-23,10320
110,2019-05-23,4712
111,2019-05-23,7268
112,2019-05-23,5252
113,2019-05-23,5184
115,2019-05-23,7604
117,2019-05-23,9784
118,2019-05-23,8092
122,2019-05-23,6312
123,2019-05-23,8148
124,2019-05-23,5560
125,2019-05-23,9020
126,2019-05-23,12568
127,2019-05-23,6456
128,2019-05-23,5548
134,2019-05-23,6004
138,2019-05-23,6308
139,2019-05-23,9356
140,2019-05-23,4992
141,2019-05-23,5932
143,2019-05-23,10000
152,2019-05-23,4648
154,2019-05-23,12508
155,2019-05-23,9540
159,2019-05-23,5312
163,2019-05-23,7048
168,2019-05-23,6184
170,2019-05-23,9040
173,2019-05-23,5628
180,2019-05-23,9624
182,2019-05-23,6200
183,2019-05-23,7588
184,2019-05-23,7740
189,2019-05-23,6516
191,2019-05-23,5248
192,2019-05-23,4428
193,2019-05-23,7728
196,2019-05-23,10104
197,2019-05-23,6744
200,2019-05-23,9044
206,2019-05-23,9376
207,2019-05-23,7004
211,2019-05-23,12096
213,2019-05-23,9920
218,2019-05-23,5756
221,2019-05-23,10740
222,2019-05-23,8548
227,2019-05-23,12308
229,2019-05-23,6760
230,2019-05-23,8676
231,2019-05-23,9652
236,2019-05-23,7636
254,2019-05-23,4900
257,2019-05-23,8316
262,2019-05-23,5492
266,2019-05-23,6224
267,2019-05-23,7988
268,2019-05-23,7668
272,2019-05-23,5416
278,2019-05-23,5652
291,2019-05-23,9272
301,2019-05-23,6652
306,2019-05-23,7360
323,2019-05-23,9040
