101,2019-04-19,7032
105,2019-04-19,11784
111,2019-04-19,8816
112,2019-04-19,6080
113,2019-04-19,6228
115,2019-04-19,9104
117,2019-04-19,8996
118,2019-04-19,9048
122,2019-04-19,7288
123,2019-04-19,10056
124,2019-04-19,6072
125,2019-04-19,10816
126,2019-04-19,13664
127,2019-04-19,7636
128,2019-04-19,6664
134,2019-04-19,7488
138,2019-04-19,7260
139,2019-04-19,11360
140,2019-04-19,6328
141,2019-04-19,6748
143,2019-04-19,12216
152,2019-04-19,6172
154,2019-04-19,14124
155,2019-04-19,9872
159,2019-04-19,6848
163,2019-04-19,9068
168,2019-04-19,7724
170,2019-04-19,9860
173,2019-04-19,7276
180,2019-04-19,15452
182,2019-04-19,7480
183,2019-04-19,9304
184,2019-04-19,8832
189,2019-04-19,8760
191,2019-04-19,6360
192,2019-04-19,5052
193,2019-04-19,8872
196,2019-04-19,12364
197,2019-04-19,7852
200,2019-04-19,10432
206,2019-04-19,10492
207,2019-04-19,7760
211,2019-04-19,11140
213,2019-04-19,12156
218,2019-04-19,7036
221,2019-04-19,12348
222,2019-04-19,9748
227,2019-04-19,15216
229,2019-04-19,8496
230,2019-04-19,10508
231,2019-04-19,11060
236,2019-04-19,9472
254,2019-04-19,5312
257,2019-04-19,9460
262,2019-04-19,6092
266,2019-04-19,5320
267,2019-04-19,8604
268,2019-04-19,8036
272,2019-04-19,6112
278,2019-04-19,6248
291,2019-04-19,10172
301,2019-04-19,7656
306,2019-04-19,8216
323,2019-04-19,11452
