101,2019-05-25,8444
105,2019-05-25,12316
110,2019-05-25,5976
111,2019-05-25,8724
112,2019-05-25,6456
113,2019-05-25,6588
115,2019-05-25,9092
117,2019-05-25,10344
118,2019-05-25,9576
122,2019-05-25,8404
123,2019-05-25,9860
124,2019-05-25,6460
125,2019-05-25,9872
126,2019-05-25,14620
127,2019-05-25,7144
128,2019-05-25,7216
134,2019-05-25,7296
138,2019-05-25,7404
139,2019-05-25,10940
140,2019-05-25,6600
141,2019-05-25,6956
143,2019-05-25,10952
152,2019-05-25,5420
154,2019-05-25,13512
155,2019-05-25,10404
159,2019-05-25,6336
163,2019-05-25,8560
168,2019-05-25,6900
170,2019-05-25,9844
173,2019-05-25,7440
180,2019-05-25,10864
182,2019-05-25,7424
183,2019-05-25,8832
184,2019-05-25,9052
189,2019-05-25,8180
191,2019-05-25,6176
192,2019-05-25,5368
193,2019-05-25,9304
196,2019-05-25,11752
197,2019-05-25,7724
200,2019-05-25,10112
206,2019-05-25,10940
207,2019-05-25,8796
211,2019-05-25,13688
213,2019-05-25,11288
218,2019-05-25,6896
221,2019-05-25,11300
222,2019-05-25,10824
227,2019-05-25,13424
229,2019-05-25,8448
230,2019-05-25,9732
231,2019-05-25,11052
236,2019-05-25,8648
254,2019-05-25,5800
257,2019-05-25,9524
262,2019-05-25,6544
266,2019-05-25,7776
267,2019-05-25,9916
268,2019-05-25,8228
272,2019-05-25,6176
278,2019-05-25,6152
291,2019-05-25,10160
301,2019-05-25,7316
306,2019-05-25,9392
323,2019-05-25,10560
