101,2019-04-28,8968
105,2019-04-28,11380
111,2019-04-28,8612
112,2019-04-28,6884
113,2019-04-28,6544
115,2019-04-28,9292
117,2019-04-28,8528
118,2019-04-28,9212
122,2019-04-28,9216
123,2019-04-28,9880
124,2019-04-28,7544
125,2019-04-28,10292
126,2019-04-28,12992
127,2019-04-28,7088
128,2019-04-28,7264
134,2019-04-28,7908
138,2019-04-28,8140
139,2019-04-28,11168
140,2019-04-28,6612
141,2019-04-28,7828
143,2019-04-28,10912
152,2019-04-28,5832
154,2019-04-28,12776
155,2019-04-28,10904
159,2019-04-28,7768
163,2019-04-28,8764
168,2019-04-28,6884
170,2019-04-28,9176
173,2019-04-28,7388
180,2019-04-28,10432
182,2019-04-28,7168
183,2019-04-28,7760
184,2019-04-28,9076
189,2019-04-28,7708
191,2019-04-28,6464
192,2019-04-28,5928
193,2019-04-28,9320
196,2019-04-28,10828
197,2019-04-28,7248
200,2019-04-28,9444
206,2019-04-28,10016
207,2019-04-28,8800
211,2019-04-28,13212
213,2019-04-28,11220
218,2019-04-28,6948
221,2019-04-28,9296
222,2019-04-28,9984
227,2019-04-28,11344
229,2019-04-28,8496
230,2019-04-28,9232
231,2019-04-28,11008
236,2019-04-28,9768
254,2019-04-28,7376
257,2019-04-28,9676
262,2019-04-28,5840
266,2019-04-28,10436
267,2019-04-28,8984
268,2019-04-28,8396
272,2019-04-28,7244
278,2019-04-28,6300
291,2019-04-28,9592
301,2019-04-28,6464
306,2019-04-28,11308
323,2019-04-28,8844
