101,2019-04-10,5448
105,2019-04-10,10536
111,2019-04-10,6700
112,2019-04-10,5300
113,2019-04-10,5460
115,2019-04-10,7616
117,2019-04-10,9696
118,2019-04-10,7640
122,2019-04-10,6016
123,2019-04-10,8376
124,2019-04-10,4944
125,2019-04-10,8976
126,2019-04-10,12936
127,2019-04-10,6448
128,2019-04-10,5556
134,2019-04-10,6300
138,2019-04-10,6012
139,2019-04-10,9272
140,2019-04-10,4768
141,2019-04-10,6408
143,2019-04-10,9608
152,2019-04-10,4736
154,2019-04-10,11732
155,2019-04-10,8748
159,2019-04-10,5448
163,2019-04-10,6328
168,2019-04-10,5844
170,2019-04-10,9364
173,2019-04-10,5744
180,2019-04-10,9392
182,2019-04-10,6120
183,2019-04-10,8004
184,2019-04-10,7608
189,2019-04-10,6684
191,2019-04-10,5312
192,2019-04-10,4156
193,2019-04-10,7192
196,2019-04-10,11248
197,2019-04-10,6348
200,2019-04-10,9308
206,2019-04-10,9276
207,2019-04-10,6560
211,2019-04-10,9652
213,2019-04-10,10316
218,2019-04-10,5892
221,2019-04-10,11112
222,2019-04-10,8848
227,2019-04-10,13208
229,2019-04-10,7012
230,2019-04-10,8900
231,2019-04-10,9252
236,2019-04-10,7612
254,2019-04-10,4416
257,2019-04-10,8596
262,2019-04-10,5540
266,2019-04-10,4448
267,2019-04-10,7680
268,2019-04-10,7112
272,2019-04-10,5216
278,2019-04-10,6004
291,2019-04-10,9224
301,2019-04-10,6868
306,2019-04-10,6820
323,2019-04-10,9732
