101,2019-04-16,6272
105,2019-04-16,10896
111,2019-04-16,7776
112,2019-04-16,5608
113,2019-04-16,5124
115,2019-04-16,8316
118,2019-04-16,7948
122,2019-04-16,6440
123,2019-04-16,9392
124,2019-04-16,5556
125,2019-04-16,9980
126,2019-04-16,21380
127,2019-04-16,6740
128,2019-04-16,6036
134,2019-04-16,7092
138,2019-04-16,6364
139,2019-04-16,10216
140,2019-04-16,8808
141,2019-04-16,5768
143,2019-04-16,10416
152,2019-04-16,5260
154,2019-04-16,12660
155,2019-04-16,9316
159,2019-04-16,5468
163,2019-04-16,7692
168,2019-04-16,7092
170,2019-04-16,9368
173,2019-04-16,6224
180,2019-04-16,9900
182,2019-04-16,7352
183,2019-04-16,8700
184,2019-04-16,8324
189,2019-04-16,7608
191,2019-04-16,5788
192,2019-04-16,4480
193,2019-04-16,8524
196,2019-04-16,12044
197,2019-04-16,6736
200,2019-04-16,9848
206,2019-04-16,10292
207,2019-04-16,7920
211,2019-04-16,11020
213,2019-04-16,11536
218,2019-04-16,6232
221,2019-04-16,12588
222,2019-04-16,8908
227,2019-04-16,14384
229,2019-04-16,7768
230,2019-04-16,9640
231,2019-04-16,9980
236,2019-04-16,8832
254,2019-04-16,5088
257,2019-04-16,9136
262,2019-04-16,5832
266,2019-04-16,5392
267,2019-04-16,7640
268,2019-04-16,7784
272,2019-04-16,5456
278,2019-04-16,5852
291,2019-04-16,9792
301,2019-04-16,7344
306,2019-04-16,7404
323,2019-04-16,10664
