101,2019-04-08,3980
105,2019-04-08,7152
110,2019-04-08,3036
111,2019-04-08,4636
112,2019-04-08,3176
113,2019-04-08,3548
115,2019-04-08,4916
117,2019-04-08,5248
118,2019-04-08,5280
122,2019-04-08,4140
123,2019-04-08,5280
124,2019-04-08,2904
125,2019-04-08,6140
127,2019-04-08,3856
128,2019-04-08,4688
134,2019-04-08,4428
138,2019-04-08,4356
139,2019-04-08,6448
141,2019-04-08,4704
143,2019-04-08,7448
152,2019-04-08,3720
154,2019-04-08,7232
155,2019-04-08,6892
159,2019-04-08,4300
163,2019-04-08,5252
168,2019-04-08,4128
170,2019-04-08,4532
173,2019-04-08,3968
180,2019-04-08,6516
182,2019-04-08,4708
183,2019-04-08,4840
184,2019-04-08,4804
189,2019-04-08,4884
191,2019-04-08,3100
192,2019-04-08,3028
193,2019-04-08,5696
196,2019-04-08,7740
197,2019-04-08,4112
200,2019-04-08,5792
206,2019-04-08,8140
207,2019-04-08,5020
211,2019-04-08,5612
213,2019-04-08,5876
218,2019-04-08,3848
221,2019-04-08,6176
222,2019-04-08,5996
227,2019-04-08,6412
229,2019-04-08,4972
230,2019-04-08,6680
231,2019-04-08,6948
236,2019-04-08,5480
254,2019-04-08,4016
257,2019-04-08,6044
262,2019-04-08,3284
266,2019-04-08,3688
267,2019-04-08,5516
268,2019-04-08,4248
272,2019-04-08,4380
278,2019-04-08,3880
291,2019-04-08,5680
301,2019-04-08,3652
306,2019-04-08,5388
323,2019-04-08,5300
