101,2019-04-22,4752
105,2019-04-22,7188
111,2019-04-22,5044
112,2019-04-22,3784
113,2019-04-22,3780
115,2019-04-22,5288
117,2019-04-22,5216
118,2019-04-22,5564
122,2019-04-22,4732
123,2019-04-22,5520
124,2019-04-22,3312
125,2019-04-22,6416
126,2019-04-22,8828
127,2019-04-22,4048
128,2019-04-22,4832
134,2019-04-22,5052
138,2019-04-22,4432
139,2019-04-22,6664
141,2019-04-22,4828
143,2019-04-22,7292
152,2019-04-22,3788
154,2019-04-22,7672
155,2019-04-22,7052
159,2019-04-22,4100
163,2019-04-22,5900
168,2019-04-22,4436
170,2019-04-22,4928
173,2019-04-22,3896
180,2019-04-22,8152
182,2019-04-22,4808
183,2019-04-22,4640
184,2019-04-22,5084
189,2019-04-22,4992
191,2019-04-22,3288
192,2019-04-22,3420
193,2019-04-22,6284
196,2019-04-22,8132
197,2019-04-22,3924
200,2019-04-22,6352
206,2019-04-22,5812
207,2019-04-22,5532
211,2019-04-22,6432
213,2019-04-22,6524
218,2019-04-22,3776
221,2019-04-22,6796
222,2019-04-22,6008
227,2019-04-22,7488
229,2019-04-22,4828
230,2019-04-22,6340
231,2019-04-22,7728
236,2019-04-22,5972
254,2019-04-22,4520
257,2019-04-22,6176
262,2019-04-22,3336
266,2019-04-22,4716
267,2019-04-22,5840
268,2019-04-22,4624
272,2019-04-22,4524
278,2019-04-22,3712
291,2019-04-22,5968
301,2019-04-22,3580
306,2019-04-22,6408
323,2019-04-22,5180
