101,2019-05-26,9180
105,2019-05-26,11748
110,2019-05-26,5924
111,2019-05-26,7896
112,2019-05-26,6696
113,2019-05-26,6576
115,2019-05-26,9404
117,2019-05-26,8464
118,2019-05-26,9228
122,2019-05-26,7756
123,2019-05-26,10152
124,2019-05-26,6512
125,2019-05-26,10524
126,2019-05-26,12724
127,2019-05-26,7208
128,2019-05-26,7160
134,2019-05-26,6836
138,2019-05-26,7832
139,2019-05-26,10772
140,2019-05-26,6056
141,2019-05-26,7816
143,2019-05-26,11120
152,2019-05-26,5916
154,2019-05-26,12516
155,2019-05-26,10764
159,2019-05-26,7304
163,2019-05-26,8944
168,2019-05-26,7020
170,2019-05-26,8360
173,2019-05-26,7364
180,2019-05-26,10000
182,2019-05-26,7264
183,2019-05-26,7772
184,2019-05-26,8812
189,2019-05-26,7456
191,2019-05-26,6244
192,2019-05-26,5276
193,2019-05-26,8776
196,2019-05-26,11752
197,2019-05-26,7028
200,2019-05-26,9200
206,2019-05-26,9620
207,2019-05-26,8312
211,2019-05-26,12952
213,2019-05-26,10372
218,2019-05-26,6120
221,2019-05-26,9748
222,2019-05-26,10216
227,2019-05-26,11988
229,2019-05-26,8124
230,2019-05-26,8748
231,2019-05-26,10984
236,2019-05-26,9052
254,2019-05-26,6216
257,2019-05-26,9024
262,2019-05-26,5664
266,2019-05-26,9488
267,2019-05-26,8636
268,2019-05-26,7940
272,2019-05-26,6904
278,2019-05-26,5740
291,2019-05-26,9408
301,2019-05-26,6656
306,2019-05-26,10152
323,2019-05-26,9056
