101,2019-05-16,5828
105,2019-05-16,9944
110,2019-05-16,4728
111,2019-05-16,6608
112,2019-05-16,5184
113,2019-05-16,5184
115,2019-05-16,7552
117,2019-05-16,9492
118,2019-05-16,7588
122,2019-05-16,5820
123,2019-05-16,8480
124,2019-05-16,4908
125,2019-05-16,8860
126,2019-05-16,12280
127,2019-05-16,6368
128,2019-05-16,5284
134,2019-05-16,6108
138,2019-05-16,5992
139,2019-05-16,9532
140,2019-05-16,4664
141,2019-05-16,5744
143,2019-05-16,9572
152,2019-05-16,4472
154,2019-05-16,11972
155,2019-05-16,8772
159,2019-05-16,5624
163,2019-05-16,6996
168,2019-05-16,5664
170,2019-05-16,8708
173,2019-05-16,5472
180,2019-05-16,9240
182,2019-05-16,6464
183,2019-05-16,7580
184,2019-05-16,7804
189,2019-05-16,6684
191,2019-05-16,5140
192,2019-05-16,4012
193,2019-05-16,7528
196,2019-05-16,10128
197,2019-05-16,6180
200,2019-05-16,8520
206,2019-05-16,9012
207,2019-05-16,6660
211,2019-05-16,10016
213,2019-05-16,10004
218,2019-05-16,5464
221,2019-05-16,11388
222,2019-05-16,7932
227,2019-05-16,12120
229,2019-05-16,6520
230,2019-05-16,8548
231,2019-05-16,9128
236,2019-05-16,7452
254,2019-05-16,4308
257,2019-05-16,8548
262,2019-05-16,5392
266,2019-05-16,5544
267,2019-05-16,7712
268,2019-05-16,6696
272,2019-05-16,5092
278,2019-05-16,5784
291,2019-05-16,8912
301,2019-05-16,6460
306,2019-05-16,6620
323,2019-05-16,9628
