101,2019-04-25,5344
105,2019-04-25,9588
111,2019-04-25,6024
112,2019-04-25,4788
113,2019-04-25,4848
115,2019-04-25,7256
117,2019-04-25,9128
118,2019-04-25,7280
122,2019-04-25,5540
123,2019-04-25,7640
124,2019-04-25,4988
125,2019-04-25,8544
126,2019-04-25,11216
127,2019-04-25,6096
128,2019-04-25,4788
134,2019-04-25,5616
138,2019-04-25,5692
139,2019-04-25,8864
140,2019-04-25,4272
141,2019-04-25,5612
143,2019-04-25,9256
152,2019-04-25,4144
154,2019-04-25,10864
155,2019-04-25,8956
159,2019-04-25,5184
163,2019-04-25,6672
168,2019-04-25,5528
170,2019-04-25,8736
173,2019-04-25,5340
180,2019-04-25,9704
182,2019-04-25,5828
183,2019-04-25,7488
184,2019-04-25,7020
189,2019-04-25,6268
191,2019-04-25,4800
192,2019-04-25,4112
193,2019-04-25,6904
196,2019-04-25,10128
197,2019-04-25,6200
200,2019-04-25,8584
206,2019-04-25,8796
207,2019-04-25,6216
211,2019-04-25,9596
213,2019-04-25,9444
218,2019-04-25,4948
221,2019-04-25,10436
222,2019-04-25,8004
227,2019-04-25,12612
229,2019-04-25,6412
230,2019-04-25,8316
231,2019-04-25,8996
236,2019-04-25,7192
254,2019-04-25,4556
257,2019-04-25,7992
262,2019-04-25,5172
266,2019-04-25,5696
267,2019-04-25,7592
268,2019-04-25,6736
272,2019-04-25,4932
278,2019-04-25,6036
291,2019-04-25,8964
301,2019-04-25,6152
306,2019-04-25,6980
323,2019-04-25,9336
