101,2019-05-08,6128
105,2019-05-08,10128
110,2019-05-08,28
111,2019-05-08,6848
112,2019-05-08,4808
113,2019-05-08,5664
115,2019-05-08,7548
117,2019-05-08,9484
118,2019-05-08,8040
122,2019-05-08,7004
123,2019-05-08,8884
124,2019-05-08,5036
125,2019-05-08,9156
126,2019-05-08,13184
127,2019-05-08,6964
128,2019-05-08,5620
134,2019-05-08,6048
138,2019-05-08,6236
139,2019-05-08,9560
140,2019-05-08,4580
141,2019-05-08,5820
143,2019-05-08,9804
152,2019-05-08,4912
154,2019-05-08,12204
155,2019-05-08,9540
159,2019-05-08,5448
163,2019-05-08,7276
168,2019-05-08,6716
170,2019-05-08,8760
173,2019-05-08,5728
180,2019-05-08,9124
182,2019-05-08,6400
183,2019-05-08,7960
184,2019-05-08,7836
189,2019-05-08,6568
191,2019-05-08,5408
192,2019-05-08,4440
193,2019-05-08,8096
196,2019-05-08,10304
197,2019-05-08,6648
200,2019-05-08,9260
206,2019-05-08,9924
207,2019-05-08,7176
211,2019-05-08,10256
213,2019-05-08,9988
218,2019-05-08,5768
221,2019-05-08,11436
222,2019-05-08,9040
227,2019-05-08,13880
229,2019-05-08,6764
230,2019-05-08,9012
231,2019-05-08,9272
236,2019-05-08,7700
254,2019-05-08,4864
257,2019-05-08,8524
262,2019-05-08,5740
266,2019-05-08,5288
267,2019-05-08,7944
268,2019-05-08,7676
272,2019-05-08,5072
278,2019-05-08,5884
291,2019-05-08,9768
301,2019-05-08,6908
306,2019-05-08,7672
323,2019-05-08,8420
