101,2019-05-19,12524
105,2019-05-19,15556
110,2019-05-19,8584
111,2019-05-19,10644
112,2019-05-19,8576
113,2019-05-19,8656
115,2019-05-19,11924
117,2019-05-19,10568
118,2019-05-19,11768
122,2019-05-19,10636
123,2019-05-19,12820
124,2019-05-19,9212
125,2019-05-19,13628
126,2019-05-19,17052
127,2019-05-19,8156
128,2019-05-19,9660
134,2019-05-19,9368
138,2019-05-19,10132
139,2019-05-19,13932
140,2019-05-19,8072
141,2019-05-19,10280
143,2019-05-19,14544
152,2019-05-19,7936
154,2019-05-19,16296
155,2019-05-19,13196
159,2019-05-19,10516
163,2019-05-19,12428
168,2019-05-19,9340
170,2019-05-19,11180
173,2019-05-19,9916
180,2019-05-19,13684
182,2019-05-19,10296
183,2019-05-19,9424
184,2019-05-19,11292
189,2019-05-19,9848
191,2019-05-19,8120
192,2019-05-19,8020
193,2019-05-19,12004
196,2019-05-19,15032
197,2019-05-19,8972
200,2019-05-19,12380
206,2019-05-19,12288
207,2019-05-19,11092
211,2019-05-19,17464
213,2019-05-19,13376
218,2019-05-19,8196
221,2019-05-19,12300
222,2019-05-19,13840
227,2019-05-19,14708
229,2019-05-19,10824
230,2019-05-19,11640
231,2019-05-19,13752
236,2019-05-19,12240
254,2019-05-19,8600
257,2019-05-19,13060
262,2019-05-19,7728
266,2019-05-19,13344
267,2019-05-19,10876
268,2019-05-19,10408
272,2019-05-19,9348
278,2019-05-19,7888
291,2019-05-19,11880
301,2019-05-19,8720
306,2019-05-19,13628
323,2019-05-19,11892
