101,2019-05-12,7924
105,2019-05-12,11956
110,2019-05-12,7616
111,2019-05-12,8228
112,2019-05-12,6752
113,2019-05-12,7172
115,2019-05-12,9556
117,2019-05-12,8752
118,2019-05-12,9300
122,2019-05-12,8212
123,2019-05-12,9884
124,2019-05-12,6684
125,2019-05-12,10456
126,2019-05-12,14020
127,2019-05-12,7016
128,2019-05-12,7316
134,2019-05-12,7760
138,2019-05-12,8152
139,2019-05-12,11016
140,2019-05-12,6424
141,2019-05-12,7412
143,2019-05-12,11400
152,2019-05-12,6248
154,2019-05-12,12716
155,2019-05-12,10580
159,2019-05-12,7852
163,2019-05-12,8760
168,2019-05-12,7248
170,2019-05-12,8476
173,2019-05-12,7588
180,2019-05-12,10492
182,2019-05-12,7180
183,2019-05-12,7780
184,2019-05-12,8668
189,2019-05-12,7564
191,2019-05-12,6408
192,2019-05-12,6012
193,2019-05-12,8928
196,2019-05-12,11312
197,2019-05-12,7152
200,2019-05-12,9372
206,2019-05-12,9300
207,2019-05-12,8596
211,2019-05-12,12732
213,2019-05-12,10288
218,2019-05-12,6464
221,2019-05-12,9492
222,2019-05-12,10444
227,2019-05-12,12024
229,2019-05-12,8416
230,2019-05-12,8908
231,2019-05-12,10372
236,2019-05-12,9752
254,2019-05-12,7016
257,2019-05-12,9536
262,2019-05-12,5736
266,2019-05-12,8460
267,2019-05-12,9168
268,2019-05-12,7904
272,2019-05-12,7260
278,2019-05-12,5984
291,2019-05-12,10456
301,2019-05-12,6856
306,2019-05-12,10124
323,2019-05-12,8992
