101,2019-05-10,7332
105,2019-05-10,12408
110,2019-05-10,10884
111,2019-05-10,8732
112,2019-05-10,6180
113,2019-05-10,6404
115,2019-05-10,8916
117,2019-05-10,10480
118,2019-05-10,9692
122,2019-05-10,7632
123,2019-05-10,11292
124,2019-05-10,6340
125,2019-05-10,10740
126,2019-05-10,13704
127,2019-05-10,7532
128,2019-05-10,7688
134,2019-05-10,7952
138,2019-05-10,7780
139,2019-05-10,10928
140,2019-05-10,6372
141,2019-05-10,7016
143,2019-05-10,11676
152,2019-05-10,6476
154,2019-05-10,13584
155,2019-05-10,9820
159,2019-05-10,6600
163,2019-05-10,9024
168,2019-05-10,7800
170,2019-05-10,9980
173,2019-05-10,7304
180,2019-05-10,11544
182,2019-05-10,7904
183,2019-05-10,8584
184,2019-05-10,9108
189,2019-05-10,8784
191,2019-05-10,6500
192,2019-05-10,5264
193,2019-05-10,9616
196,2019-05-10,12092
197,2019-05-10,7640
200,2019-05-10,10572
206,2019-05-10,10384
207,2019-05-10,8240
211,2019-05-10,11504
213,2019-05-10,11948
218,2019-05-10,7412
221,2019-05-10,12696
222,2019-05-10,10028
227,2019-05-10,14236
229,2019-05-10,8772
230,2019-05-10,10008
231,2019-05-10,10428
236,2019-05-10,8860
254,2019-05-10,5652
257,2019-05-10,9568
262,2019-05-10,5888
266,2019-05-10,5984
267,2019-05-10,8976
268,2019-05-10,8152
272,2019-05-10,6036
278,2019-05-10,6432
291,2019-05-10,13200
301,2019-05-10,7644
306,2019-05-10,8596
323,2019-05-10,10696
